ts,x
2026-01-01 00:02:15+00:00,0.2501516060263823
2026-01-01 00:02:16+00:00,-0.09969587609213226
2026-01-01 00:02:17+00:00,-0.03038644057544265
2026-01-01 00:02:18+00:00,0.14008103514563994
2026-01-01 00:02:19+00:00,-0.16644553267732512
2026-01-01 00:02:20+00:00,0.05243376376388734
2026-01-01 00:02:21+00:00,0.2145168420141768
2026-01-01 00:02:22+00:00,-0.22254640452565738
2026-01-01 00:02:23+00:00,0.04640180768838107
2026-01-01 00:02:24+00:00,0.057819792734228104
2026-01-01 00:02:25+00:00,0.1362414454655372
2026-01-01 00:02:26+00:00,-0.1664439544421214
2026-01-01 00:02:27+00:00,-0.17883920591859828
2026-01-01 00:02:28+00:00,0.09765115107996071
2026-01-01 00:02:29+00:00,0.06403824372984679
2026-01-01 00:02:30+00:00,0.05719509309338304
2026-01-01 00:02:31+00:00,0.07171901602700118
2026-01-01 00:02:32+00:00,-0.08212130833391354
2026-01-01 00:02:33+00:00,0.05485106599199992
2026-01-01 00:02:34+00:00,0.06410449011735782
2026-01-01 00:02:35+00:00,-0.08687848971184281
2026-01-01 00:02:36+00:00,0.30027099967336734
2026-01-01 00:02:37+00:00,0.0916103572630833
2026-01-01 00:02:38+00:00,-0.15802951323916525
2026-01-01 00:02:39+00:00,0.11927964091661544
2026-01-01 00:02:40+00:00,-0.12527506659171894
2026-01-01 00:02:41+00:00,0.13912045484025268
2026-01-01 00:02:42+00:00,0.19497767745730726
2026-01-01 00:02:43+00:00,-0.10178343485330252
2026-01-01 00:02:44+00:00,0.16595590052044568
2026-01-01 00:02:45+00:00,0.08349718432484256
2026-01-01 00:02:46+00:00,0.1450196293254806
2026-01-01 00:02:47+00:00,0.30636010863285
2026-01-01 00:02:48+00:00,-0.0148365044155669
2026-01-01 00:02:49+00:00,-0.09095816410185484
2026-01-01 00:02:50+00:00,-0.11119436053321081
2026-01-01 00:02:51+00:00,-0.10000819970825899
2026-01-01 00:02:52+00:00,0.010928621492616787
2026-01-01 00:02:53+00:00,0.0737972047127887
2026-01-01 00:02:54+00:00,0.06425855466788695
2026-01-01 00:02:55+00:00,0.14696294406956095
2026-01-01 00:02:56+00:00,0.02496625808444798
2026-01-01 00:02:57+00:00,0.24117659908294592
2026-01-01 00:02:58+00:00,-0.01642152867662504
2026-01-01 00:02:59+00:00,0.4314328756655171
2026-01-01 00:03:00+00:00,0.11738810275327013
2026-01-01 00:03:01+00:00,-0.10490513744388498
2026-01-01 00:03:02+00:00,-0.13683488776682312
2026-01-01 00:03:03+00:00,0.0963003356215118
2026-01-01 00:03:04+00:00,-0.009459462627092765
2026-01-01 00:03:05+00:00,0.13129050654156765
2026-01-01 00:03:06+00:00,0.09530654876413108
2026-01-01 00:03:07+00:00,0.013527036199449748
2026-01-01 00:03:08+00:00,-0.10243722124770283
2026-01-01 00:03:09+00:00,-0.20251478855588756
2026-01-01 00:03:10+00:00,-0.042134493683607846
2026-01-01 00:03:11+00:00,0.15343301752460106
2026-01-01 00:03:12+00:00,0.0572177044905912
2026-01-01 00:03:13+00:00,-0.16162673422024706
2026-01-01 00:03:14+00:00,0.05134165637539459
2026-01-01 00:03:15+00:00,0.0832925545390511
2026-01-01 00:03:16+00:00,-0.10695324262242656
2026-01-01 00:03:17+00:00,0.04881455904876815
2026-01-01 00:03:18+00:00,0.03461751636938157
2026-01-01 00:03:19+00:00,-0.14542892555505207
2026-01-01 00:03:20+00:00,0.07981512873553202
2026-01-01 00:03:21+00:00,0.11039510422413316
2026-01-01 00:03:22+00:00,0.18886550732783136
2026-01-01 00:03:23+00:00,0.18460851921162436
2026-01-01 00:03:24+00:00,-0.17998180828494342
2026-01-01 00:03:25+00:00,-0.11387477865385884
2026-01-01 00:03:26+00:00,0.1041846427372328
2026-01-01 00:03:27+00:00,0.10412761548820211
2026-01-01 00:03:28+00:00,0.1044472408408064
2026-01-01 00:03:29+00:00,0.605230171359907
2026-01-01 00:03:30+00:00,0.11308437903092558
2026-01-01 00:03:31+00:00,0.19791599789292577
2026-01-01 00:03:32+00:00,0.1708117605775181
2026-01-01 00:03:33+00:00,0.12555052266110947
2026-01-01 00:03:34+00:00,-0.01931821811992511
2026-01-01 00:03:35+00:00,0.14194787993537447
2026-01-01 00:03:36+00:00,-0.08769096238443636
2026-01-01 00:03:37+00:00,-0.007159653655241672
2026-01-01 00:03:38+00:00,-0.044311082659111586
2026-01-01 00:03:39+00:00,0.04090487715782042
2026-01-01 00:03:40+00:00,0.37595284253583117
2026-01-01 00:03:41+00:00,-0.25120542554351794
2026-01-01 00:03:42+00:00,0.13195367221256027
2026-01-01 00:03:43+00:00,-0.212762452235032
2026-01-01 00:03:44+00:00,-0.04151457218687819
2026-01-01 00:03:45+00:00,0.1927480708910475
2026-01-01 00:03:46+00:00,0.039177752276149586
2026-01-01 00:03:47+00:00,-0.1319957048349981
2026-01-01 00:03:48+00:00,-0.0774992877401504
2026-01-01 00:03:49+00:00,0.13186618211057294
2026-01-01 00:03:50+00:00,-0.07949822956339103
2026-01-01 00:03:51+00:00,0.06265579333276731
2026-01-01 00:03:52+00:00,0.03715301483502212
2026-01-01 00:03:53+00:00,-0.06729258510955148
2026-01-01 00:03:54+00:00,0.3521693028150888
2026-01-01 00:03:55+00:00,0.12579575932726533
2026-01-01 00:03:56+00:00,-0.2729332713022909
2026-01-01 00:03:57+00:00,0.05893646875727282
2026-01-01 00:03:58+00:00,-0.06816944922395879
2026-01-01 00:03:59+00:00,0.15909371373931736
2026-01-01 00:04:00+00:00,-0.08751921016208086
2026-01-01 00:04:01+00:00,0.01427861549529963
2026-01-01 00:04:02+00:00,0.10736734867969785
2026-01-01 00:04:03+00:00,0.16161270505544276
2026-01-01 00:04:04+00:00,-0.14816487207592904
2026-01-01 00:04:05+00:00,-0.01816543941075629
2026-01-01 00:04:06+00:00,-0.03910189982015374
2026-01-01 00:04:07+00:00,-0.06572934326258772
2026-01-01 00:04:08+00:00,0.29721831629121037
2026-01-01 00:04:09+00:00,0.09327756935008613
2026-01-01 00:04:10+00:00,-0.15647215418087268
2026-01-01 00:04:11+00:00,0.17046985107281126
2026-01-01 00:04:12+00:00,0.3512441023686965
2026-01-01 00:04:13+00:00,0.18792056943390376
2026-01-01 00:04:14+00:00,-0.19472461329998778
2026-01-01 00:04:15+00:00,-0.03932413441225871
2026-01-01 00:04:16+00:00,0.22347773747815064
2026-01-01 00:04:17+00:00,-0.07257927252703578
2026-01-01 00:04:18+00:00,0.10027413736171918
2026-01-01 00:04:19+00:00,0.15002640056180333
2026-01-01 00:04:20+00:00,-0.10507821522284141
2026-01-01 00:04:21+00:00,0.025162608605156886
2026-01-01 00:04:22+00:00,-0.451968638986052
2026-01-01 00:04:23+00:00,-0.11930664068138674
2026-01-01 00:04:24+00:00,-0.003403680235962596
2026-01-01 00:04:25+00:00,-0.15255590443241218
2026-01-01 00:04:26+00:00,0.27960329225165687
2026-01-01 00:04:27+00:00,-0.17964959284704968
2026-01-01 00:04:28+00:00,-0.031005048611585463
2026-01-01 00:04:29+00:00,0.054742714867823214
2026-01-01 00:04:30+00:00,0.2514526188280533
2026-01-01 00:04:31+00:00,-0.1799877067290246
2026-01-01 00:04:32+00:00,0.2099961625126705
2026-01-01 00:04:33+00:00,0.03718653582093216
2026-01-01 00:04:34+00:00,-0.11144475079834508
2026-01-01 00:04:35+00:00,0.10522703137673248
2026-01-01 00:04:36+00:00,0.0659004211144538
2026-01-01 00:04:37+00:00,-0.05386111511613986
2026-01-01 00:04:38+00:00,0.0467716719987417
2026-01-01 00:04:39+00:00,-0.02136574439789201
2026-01-01 00:04:40+00:00,0.05358882586402748
2026-01-01 00:04:41+00:00,0.13601074723856343
2026-01-01 00:04:42+00:00,0.27472358348063736
2026-01-01 00:04:43+00:00,-0.14872135577713716
2026-01-01 00:04:44+00:00,0.35703587619828
2026-01-01 00:04:45+00:00,-0.25560240603542306
2026-01-01 00:04:46+00:00,0.014572886446158714
2026-01-01 00:04:47+00:00,0.1257181113734293
2026-01-01 00:04:48+00:00,0.07974918312621916
2026-01-01 00:04:49+00:00,-0.05567465960065506
2026-01-01 00:04:50+00:00,0.006641789041835676
2026-01-01 00:04:51+00:00,-0.03596016258860555
2026-01-01 00:04:52+00:00,-0.050284892149542855
2026-01-01 00:04:53+00:00,0.16568997246946815
2026-01-01 00:04:54+00:00,0.09193181005293363
2026-01-01 00:04:55+00:00,-0.06542713019614127
2026-01-01 00:04:56+00:00,0.17357910501092622
2026-01-01 00:04:57+00:00,0.08486385907389772
2026-01-01 00:04:58+00:00,0.16082804863348998
2026-01-01 00:04:59+00:00,0.13347284955548677
2026-01-01 00:05:00+00:00,-0.08519094334271889
2026-01-01 00:05:01+00:00,-0.044739070160668165
2026-01-01 00:05:02+00:00,0.1515118967305817
2026-01-01 00:05:03+00:00,0.13110315836555025
2026-01-01 00:05:04+00:00,0.036542134514863794
2026-01-01 00:05:05+00:00,0.057406228610572055
2026-01-01 00:05:06+00:00,0.23158659540839785
2026-01-01 00:05:07+00:00,-0.04866911496295164
2026-01-01 00:05:08+00:00,0.12226092523192687
2026-01-01 00:05:09+00:00,0.009997137232346708
2026-01-01 00:05:10+00:00,0.007803563976671833
2026-01-01 00:05:11+00:00,0.20540197391977646
2026-01-01 00:05:12+00:00,0.16452759240377057
2026-01-01 00:05:13+00:00,0.16287127163776266
2026-01-01 00:05:14+00:00,0.23679632571645864
2026-01-01 00:05:15+00:00,0.04425475149271765
2026-01-01 00:05:16+00:00,0.14352678372070699
2026-01-01 00:05:17+00:00,-0.005176520534419839
2026-01-01 00:05:18+00:00,0.09011809288079357
2026-01-01 00:05:19+00:00,0.022101321005412226
2026-01-01 00:05:20+00:00,0.05630180513793726
2026-01-01 00:05:21+00:00,0.1311555874837776
2026-01-01 00:05:22+00:00,-0.0807214535115019
2026-01-01 00:05:23+00:00,0.35599934763300634
2026-01-01 00:05:24+00:00,-0.10863175166138574
2026-01-01 00:05:25+00:00,-0.13972784511916853
2026-01-01 00:05:26+00:00,0.2162466609867898
2026-01-01 00:05:27+00:00,0.16140900912170353
2026-01-01 00:05:28+00:00,0.13640714452859531
2026-01-01 00:05:29+00:00,0.13717055715728
2026-01-01 00:05:30+00:00,0.0412112654661571
2026-01-01 00:05:31+00:00,-0.09141033190009898
2026-01-01 00:05:32+00:00,0.05467804176077769
2026-01-01 00:05:33+00:00,-0.058137372731455535
2026-01-01 00:05:34+00:00,0.18983436170170537
2026-01-01 00:05:35+00:00,0.021637303862783418
2026-01-01 00:05:36+00:00,-0.07999916735098819
2026-01-01 00:05:37+00:00,-0.004252971344209197
2026-01-01 00:05:38+00:00,0.1060241074123476
2026-01-01 00:05:39+00:00,-0.04034481767556783
2026-01-01 00:05:40+00:00,-0.07898972653380262
2026-01-01 00:05:41+00:00,0.08102587363854262
2026-01-01 00:05:42+00:00,0.08134722822747004
2026-01-01 00:05:43+00:00,-0.03130979158993596
2026-01-01 00:05:44+00:00,-0.025794627488921522
2026-01-01 00:05:45+00:00,0.07979803405444433
2026-01-01 00:05:46+00:00,-0.1720926912425904
2026-01-01 00:05:47+00:00,-0.1658701982336681
2026-01-01 00:05:48+00:00,-0.062387865939283596
2026-01-01 00:05:49+00:00,0.013491085177894643
2026-01-01 00:05:50+00:00,0.09227367479615085
2026-01-01 00:05:51+00:00,0.26707034583171685
2026-01-01 00:05:52+00:00,0.17454522138884493
2026-01-01 00:05:53+00:00,0.02203485429508019
2026-01-01 00:05:54+00:00,0.04330254972240931
2026-01-01 00:05:55+00:00,-0.10409508545710056
2026-01-01 00:05:56+00:00,0.043636678358385354
2026-01-01 00:05:57+00:00,0.0032441736011880815
2026-01-01 00:05:58+00:00,0.0950800653105577
2026-01-01 00:05:59+00:00,-0.07728305733831795
2026-01-01 00:06:00+00:00,0.1248328553548253
2026-01-01 00:06:01+00:00,0.27697100025797144
2026-01-01 00:06:02+00:00,0.030875417168193347
2026-01-01 00:06:03+00:00,0.10757546489628925
2026-01-01 00:06:04+00:00,0.1509695634738186
2026-01-01 00:06:05+00:00,-0.012605856963651858
2026-01-01 00:06:06+00:00,0.08132032613461834
2026-01-01 00:06:07+00:00,0.049724544941311656
2026-01-01 00:06:08+00:00,0.0626163214599038
2026-01-01 00:06:09+00:00,-0.06785734817925687
2026-01-01 00:06:10+00:00,0.051899849102735145
2026-01-01 00:06:11+00:00,0.12305226103428932
2026-01-01 00:06:12+00:00,0.26615324369445637
2026-01-01 00:06:13+00:00,0.1925015023852639
2026-01-01 00:06:14+00:00,0.3717174137914598
2026-01-01 00:06:15+00:00,-0.06623293185586904
2026-01-01 00:06:16+00:00,0.17984644619383044
2026-01-01 00:06:17+00:00,0.07662879032606153
2026-01-01 00:06:18+00:00,0.3777270588741426
2026-01-01 00:06:19+00:00,-0.07185900386357996
2026-01-01 00:06:20+00:00,-0.07644342674178789
2026-01-01 00:06:21+00:00,-0.0402649460127857
2026-01-01 00:06:22+00:00,-0.26881131607589054
2026-01-01 00:06:23+00:00,-0.028961128391074953
2026-01-01 00:06:24+00:00,-0.06383870158243682
2026-01-01 00:06:25+00:00,0.07271932888617334
2026-01-01 00:06:26+00:00,0.10155271099541377
2026-01-01 00:06:27+00:00,0.3318439846507232
2026-01-01 00:06:28+00:00,0.19311096903658215
2026-01-01 00:06:29+00:00,-0.03585913012408445
2026-01-01 00:06:30+00:00,-0.08395676720867432
2026-01-01 00:06:31+00:00,0.12472231481499732
2026-01-01 00:06:32+00:00,-0.1469715460660555
2026-01-01 00:06:33+00:00,0.32591123604123096
2026-01-01 00:06:34+00:00,0.2282374157007681
2026-01-01 00:06:35+00:00,-0.01892598356472939
2026-01-01 00:06:36+00:00,-0.20539085824990383
2026-01-01 00:06:37+00:00,0.25478912428108913
2026-01-01 00:06:38+00:00,0.03465622856618169
2026-01-01 00:06:39+00:00,0.23763857947859018
2026-01-01 00:06:40+00:00,-0.18706909870193472
2026-01-01 00:06:41+00:00,-0.03768229580958798
2026-01-01 00:06:42+00:00,0.053139410164528535
2026-01-01 00:06:43+00:00,0.0595288318773601
2026-01-01 00:06:44+00:00,-0.014899200295404327
2026-01-01 00:06:45+00:00,0.14616697787588911
2026-01-01 00:06:46+00:00,-0.10727471882742928
2026-01-01 00:06:47+00:00,0.03164027031734169
2026-01-01 00:06:48+00:00,0.07117037522774536
2026-01-01 00:06:49+00:00,0.13042068286551725
2026-01-01 00:06:50+00:00,0.16012590661657486
2026-01-01 00:06:51+00:00,-0.11518383188963591
2026-01-01 00:06:52+00:00,-0.17647584692975285
2026-01-01 00:06:53+00:00,0.2454215885471342
2026-01-01 00:06:54+00:00,0.10374594340376556
2026-01-01 00:06:55+00:00,-0.058245372794003464
2026-01-01 00:06:56+00:00,0.28682915981417884
2026-01-01 00:06:57+00:00,0.07163630411520416
2026-01-01 00:06:58+00:00,0.2313084217309666
2026-01-01 00:06:59+00:00,0.06467034112315859
2026-01-01 00:07:00+00:00,0.3637834720498143
2026-01-01 00:07:01+00:00,0.31810111368098937
2026-01-01 00:07:02+00:00,0.017584058606254588
2026-01-01 00:07:03+00:00,0.20079300662698824
2026-01-01 00:07:04+00:00,0.15199242904493881
2026-01-01 00:07:05+00:00,0.2606094323534651
2026-01-01 00:07:06+00:00,-0.08929516877833826
2026-01-01 00:07:07+00:00,0.1584797103376322
2026-01-01 00:07:08+00:00,0.21446429481412574
2026-01-01 00:07:09+00:00,-0.20798168133281592
2026-01-01 00:07:10+00:00,-0.12153092605459695
2026-01-01 00:07:11+00:00,-0.24979837725795923
2026-01-01 00:07:12+00:00,0.015804012121843278
2026-01-01 00:07:13+00:00,0.16397495283759503
2026-01-01 00:07:14+00:00,0.28182573873500144
2026-01-01 00:07:15+00:00,0.06771495368420512
2026-01-01 00:07:16+00:00,0.3010216133813434
2026-01-01 00:07:17+00:00,-0.15015740306287761
2026-01-01 00:07:18+00:00,-0.1985210269353868
2026-01-01 00:07:19+00:00,0.04878269658227813
2026-01-01 00:07:20+00:00,0.11485317033243844
2026-01-01 00:07:21+00:00,0.05246763145362109
2026-01-01 00:07:22+00:00,-0.25261599158509573
2026-01-01 00:07:23+00:00,0.044260786299614836
2026-01-01 00:07:24+00:00,-0.1379131750155101
2026-01-01 00:07:25+00:00,0.1583365792219888
2026-01-01 00:07:26+00:00,0.11300386962840067
2026-01-01 00:07:27+00:00,-0.08283941046416707
2026-01-01 00:07:28+00:00,-0.018809066414283496
2026-01-01 00:07:29+00:00,-0.10048265449006508
2026-01-01 00:07:30+00:00,0.04912590069068519
2026-01-01 00:07:31+00:00,0.20192749370211172
2026-01-01 00:07:32+00:00,-0.0890743921457012
2026-01-01 00:07:33+00:00,0.13451985011801046
2026-01-01 00:07:34+00:00,-0.020497423196267878
2026-01-01 00:07:35+00:00,-0.059761369751363966
2026-01-01 00:07:36+00:00,0.04324332535788457
2026-01-01 00:07:37+00:00,-0.09586015603849782
2026-01-01 00:07:38+00:00,-0.023492901818499043
2026-01-01 00:07:39+00:00,-0.1199988995841765
2026-01-01 00:07:40+00:00,0.3545198331991589
2026-01-01 00:07:41+00:00,0.06522886362756387
2026-01-01 00:07:42+00:00,-0.0448912392088459
2026-01-01 00:07:43+00:00,0.09229281832212721
2026-01-01 00:07:44+00:00,0.04347485751961945
2026-01-01 00:07:45+00:00,0.02730684681939418
2026-01-01 00:07:46+00:00,0.1527055020224966
2026-01-01 00:07:47+00:00,0.1743348522557453
2026-01-01 00:07:48+00:00,-0.01873828921860915
2026-01-01 00:07:49+00:00,-0.025407677582163446
2026-01-01 00:07:50+00:00,0.019835467926205247
2026-01-01 00:07:51+00:00,-0.284066799858529
2026-01-01 00:07:52+00:00,-0.16592914378107265
2026-01-01 00:07:53+00:00,0.26650878468193817
2026-01-01 00:07:54+00:00,0.30835091890225463
2026-01-01 00:07:55+00:00,0.024378461526269046
2026-01-01 00:07:56+00:00,0.1483455057472254
2026-01-01 00:07:57+00:00,0.10867756652160868
2026-01-01 00:07:58+00:00,0.5239502348572793
2026-01-01 00:07:59+00:00,0.2301824087264098
2026-01-01 00:08:00+00:00,0.0431865798602711
2026-01-01 00:08:01+00:00,-0.08082881281196064
2026-01-01 00:08:02+00:00,-0.1783366719646377
2026-01-01 00:08:03+00:00,0.09327783232578002
2026-01-01 00:08:04+00:00,-0.050566325923819086
2026-01-01 00:08:05+00:00,-0.15032378362063314
2026-01-01 00:08:06+00:00,-0.033843684864475226
2026-01-01 00:08:07+00:00,-0.09896198983904063
2026-01-01 00:08:08+00:00,0.31646940684918423
2026-01-01 00:08:09+00:00,0.19577206394550364
2026-01-01 00:08:10+00:00,0.06245813092562719
2026-01-01 00:08:11+00:00,0.2857735625575486
2026-01-01 00:08:12+00:00,0.07551509032864996
2026-01-01 00:08:13+00:00,-0.06515489572808371
2026-01-01 00:08:14+00:00,0.2926342241590901
2026-01-01 00:08:15+00:00,0.1451299850023163
2026-01-01 00:08:16+00:00,-0.09116559105922906
2026-01-01 00:08:17+00:00,0.03599837175212386
2026-01-01 00:08:18+00:00,-0.06666573545765872
2026-01-01 00:08:19+00:00,-0.1426151403230792
2026-01-01 00:08:20+00:00,0.20385925588462536
2026-01-01 00:08:21+00:00,0.3514729118961655
2026-01-01 00:08:22+00:00,-0.14459694056333
2026-01-01 00:08:23+00:00,0.1497613482858225
2026-01-01 00:08:24+00:00,-0.0321526677488667
2026-01-01 00:08:25+00:00,-0.007497347567975043
2026-01-01 00:08:26+00:00,-0.02315989874594837
2026-01-01 00:08:27+00:00,-0.06377170817742568
2026-01-01 00:08:28+00:00,0.07323285631813142
2026-01-01 00:08:29+00:00,-0.058560213040505446
2026-01-01 00:08:30+00:00,0.10677850800143966
2026-01-01 00:08:31+00:00,0.05880193482466875
2026-01-01 00:08:32+00:00,0.030623098689608517
2026-01-01 00:08:33+00:00,-0.06954160176348793
2026-01-01 00:08:34+00:00,-0.019795122897967102
2026-01-01 00:08:35+00:00,0.1801568770027272
2026-01-01 00:08:36+00:00,0.14211337498685497
2026-01-01 00:08:37+00:00,-0.07952989891379222
2026-01-01 00:08:38+00:00,0.0821308118073333
2026-01-01 00:08:39+00:00,0.18006659988555357
2026-01-01 00:08:40+00:00,-0.18292470822599521
2026-01-01 00:08:41+00:00,0.14911765251293096
2026-01-01 00:08:42+00:00,-0.031652413345183636
2026-01-01 00:08:43+00:00,0.15345846472916252
2026-01-01 00:08:44+00:00,-0.04649270801922846
2026-01-01 00:08:45+00:00,-0.20260866156137808
2026-01-01 00:08:46+00:00,-0.17588023703810624
2026-01-01 00:08:47+00:00,0.07559133275529163
2026-01-01 00:08:48+00:00,0.10746441510740293
